950,28.6,34.2,22.9,0.72,0,0.8,2.7,10.8,35.4,60.1,21.7,213
951.5,28.5,35.5,25,0.72,0,0.8,4,5.6,31.6,49.2,24,86.4
958,24.8,29.2,22.2,0.72,3.5,2.3,6.7,2.5,25.7,40.2,20.7,56.5
957.2,24.4,31.1,19.2,0.78,0,0.5,3,7.2,28.2,55.5,17.5,105
956.4,24.3,28.2,21.7,0.8,0,0.8,2.7,1.2,26.4,40.4,21.4,177
956.4,24.5,31.3,18.1,0.73,0,1,3.3,11.2,30.7,55.1,16,94.5
956.4,25,29.7,20.5,0.71,0,1.5,3.7,8,31.4,54.9,18.9,55.6
957.9,24.5,28.4,21.1,0.73,0,0.5,2.7,1.1,29.6,51.7,20.8,48.4
957.5,24.7,28.3,22.7,0.82,0,1,3.7,0,29.2,47.6,22.7,33
955.4,26.3,33.1,21.5,0.78,0,1,3.3,8.4,33.5,58.3,20.1,21
958.1,24.8,28.9,20.3,0.7,0.6,3,7,2.5,28.3,46.8,20.3,81.7
958.6,23.9,27.2,21.4,0.77,0,0.5,3.3,0.8,27.5,46.2,21.3,219
959.2,23.7,27,21.1,0.79,0,2,4.7,0,26.5,38.8,21.5,224
957.9,23.7,25.9,22.3,0.85,0,0.5,3.3,0,25.6,38.8,22.3,254
959.4,20.8,24.2,20,0.93,9.4,0.5,3.3,0,22,26.8,20.3,212
958.5,22.9,29.3,18.9,0.86,0,1.3,2.3,7.6,26.1,42.7,17.9,670
961,20.8,25.1,17.7,0.81,6.5,2.3,5.7,5.3,24.5,37.7,17.7,341
961.7,20.7,27.6,15.1,0.75,0,0.8,3.3,11.3,24.4,42.4,13.3,222
961,20.2,26.7,14.2,0.78,0,0.8,3.3,10.2,26.3,50.1,12.9,227
960.2,21.4,27,14.9,0.74,0,0,2,8.9,28.2,52.8,13.1,211
959.2,21.3,24,20,0.88,1.2,1,2.3,0,22.5,27.8,19.6,164
957.3,22.2,27.2,19.2,0.85,0.9,0.3,2.3,5,26.4,42.8,18.9,135
956.1,22.7,25.7,20.8,0.84,0,1.5,3.3,0.4,25.6,37.8,20.3,116
958.4,21.1,24.8,17.2,0.88,3,2,6.3,0,23.3,38.9,17.4,120
963.2,18,21.2,15,0.8,1.4,3.3,5.3,0,18.8,26.1,14.9,125
962.7,19.1,22.4,17.2,0.82,0,1.3,2.7,0,20.5,31.1,16.5,513
965,19.8,22.6,18.3,0.92,2.9,0.8,4.3,0,20.3,27.7,18.3,482
964.8,19.7,25.2,16.5,0.86,1.5,1,5,2.7,21,37.9,16.4,431
966.5,15.8,16.7,15.1,0.92,11,0,4.3,0,17.3,21.4,15.5,442
965.5,14.5,15.2,14.1,0.97,22.1,1,2.7,0,15.5,17.5,14.7,808
967.3,13.4,14.8,12.6,0.96,14.5,0.5,2.3,0,14.9,19.3,13.1,1210
967.6,13.7,14.7,13,0.96,14.1,0.3,1.3,0,15.1,19.1,13.2,1230
969.1,14.8,17.3,13.5,0.94,8.4,0,1.3,0,16.5,23.3,13.6,1170
969.3,16.4,19,14.3,0.92,0,0.8,2.3,0,17.6,24,13.8,996
968,15.1,17.4,13.9,0.96,8.9,0.8,4.7,0,15.4,18.3,13.7,1060
966.9,15.3,21.1,10.5,0.86,0,0.5,2.7,6.7,18.5,33.9,10.1,724
966.5,15.3,19.4,11.2,0.89,3.5,0,1.7,1.6,16.9,27.6,9.4,520
969.6,16.2,20.4,14.6,0.87,0.3,0.5,2.3,1,18,30.5,13.9,458
970.1,16.4,21.7,12.1,0.85,0,0.5,2.7,4.4,18.1,33.2,9.5,432
968.3,18.1,24.2,13.6,0.83,0,0.8,2.3,8.6,20.3,34.6,11.5,400
968.7,16.6,23.6,10.7,0.8,0,0.8,3,8.8,19.9,42.7,8.4,466
969.5,15.7,19.1,13.8,0.87,10.3,0,2.7,0,16.3,19.2,14.1,492
